movement,number,status,codeshareStatus,isCargo,airline,aircraft,callSign,flight_type,code
"{'airport': {'icao': 'SKPI', 'iata': 'PTX', 'name': 'Pitalito', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 17:20Z', 'local': '2025-02-21 12:20-05:00'}, 'revisedTime': {'utc': '2025-02-21 17:20Z', 'local': '2025-02-21 12:20-05:00'}, 'terminal': '2', 'baggageBelt': 'CD1', 'quality': ['Basic', 'Live']}",9R 8903,Canceled,IsOperator,False,"{'name': 'SATENA', 'iata': '9R', 'icao': 'NSE'}",{'model': 'ATR 42-300'},,arrival,BOG
"{'airport': {'icao': 'SKCG', 'iata': 'CTG', 'name': 'Cartagena de Indias', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 17:40Z', 'local': '2025-02-21 12:40-05:00'}, 'revisedTime': {'utc': '2025-02-21 17:21Z', 'local': '2025-02-21 12:21-05:00'}, 'terminal': '1', 'baggageBelt': '08', 'quality': ['Basic', 'Live']}",P5 7227,Arrived,IsOperator,False,"{'name': 'Copa  Colombia', 'iata': 'P5', 'icao': 'RPB'}",{'model': 'Boeing 737-800'},,arrival,BOG
"{'airport': {'icao': 'SEGU', 'iata': 'GYE', 'name': 'Guayaquil', 'timeZone': 'America/Guayaquil'}, 'scheduledTime': {'utc': '2025-02-21 16:50Z', 'local': '2025-02-21 11:50-05:00'}, 'revisedTime': {'utc': '2025-02-21 17:24Z', 'local': '2025-02-21 12:24-05:00'}, 'terminal': '1', 'baggageBelt': '03', 'quality': ['Basic', 'Live']}",AV 8384,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKAS', 'iata': 'PUU', 'name': 'Puerto Asís', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 17:24Z', 'local': '2025-02-21 12:24-05:00'}, 'revisedTime': {'utc': '2025-02-21 17:24Z', 'local': '2025-02-21 12:24-05:00'}, 'terminal': '2', 'baggageBelt': 'CD1', 'quality': ['Basic', 'Live']}",9R 8733,Canceled,IsOperator,False,"{'name': 'SATENA', 'iata': '9R', 'icao': 'NSE'}",{'model': 'ATR 72'},,arrival,BOG
"{'airport': {'icao': 'KJFK', 'iata': 'JFK', 'name': 'New York', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-02-21 17:25Z', 'local': '2025-02-21 12:25-05:00'}, 'revisedTime': {'utc': '2025-02-21 17:25Z', 'local': '2025-02-21 12:25-05:00'}, 'terminal': '1', 'baggageBelt': '04', 'quality': ['Basic', 'Live']}",AV 21,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}","{'reg': 'HK-5353', 'modeS': '0AC9C2', 'model': 'Airbus A320 NEO'}",AVA021,arrival,BOG
"{'airport': {'icao': 'SKSM', 'iata': 'SMR', 'name': 'Santa Marta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 17:35Z', 'local': '2025-02-21 12:35-05:00'}, 'revisedTime': {'utc': '2025-02-21 17:28Z', 'local': '2025-02-21 12:28-05:00'}, 'terminal': '1', 'baggageBelt': '12', 'quality': ['Basic', 'Live']}",AV 9751,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'LEMD', 'iata': 'MAD', 'name': 'Madrid', 'timeZone': 'Europe/Madrid'}, 'scheduledTime': {'utc': '2025-02-21 16:57Z', 'local': '2025-02-21 11:57-05:00'}, 'revisedTime': {'utc': '2025-02-21 17:30Z', 'local': '2025-02-21 12:30-05:00'}, 'terminal': '1', 'baggageBelt': '01', 'quality': ['Basic', 'Live']}",AV 4903,Delayed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,AVA4903,arrival,BOG
"{'airport': {'icao': 'SKBQ', 'iata': 'BAQ', 'name': 'Barranquilla', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 17:39Z', 'local': '2025-02-21 12:39-05:00'}, 'revisedTime': {'utc': '2025-02-21 17:30Z', 'local': '2025-02-21 12:30-05:00'}, 'terminal': '2', 'baggageBelt': 'CD3', 'quality': ['Basic', 'Live']}",JA 5381,Arrived,IsOperator,False,"{'name': 'JetSMART', 'iata': 'JA', 'icao': 'JAT'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKMZ', 'iata': 'MZL', 'name': 'Manizales', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 15:50Z', 'local': '2025-02-21 10:50-05:00'}, 'revisedTime': {'utc': '2025-02-21 17:30Z', 'local': '2025-02-21 12:30-05:00'}, 'terminal': '2', 'baggageBelt': 'CD2', 'quality': ['Basic', 'Live']}",VE 7835,Arrived,IsOperator,False,"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",{'model': 'ATR 72'},,arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 17:48Z', 'local': '2025-02-21 12:48-05:00'}, 'revisedTime': {'utc': '2025-02-21 17:31Z', 'local': '2025-02-21 12:31-05:00'}, 'terminal': '1', 'baggageBelt': '11', 'quality': ['Basic', 'Live']}",AV 9339,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320 NEO'},,arrival,BOG
"{'airport': {'icao': 'SKPP', 'iata': 'PPN', 'name': 'Popayán', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 17:54Z', 'local': '2025-02-21 12:54-05:00'}, 'revisedTime': {'utc': '2025-02-21 17:36Z', 'local': '2025-02-21 12:36-05:00'}, 'terminal': '1', 'baggageBelt': '10', 'quality': ['Basic', 'Live']}",AV 4892,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKPE', 'iata': 'PEI', 'name': 'Pereira', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 17:04Z', 'local': '2025-02-21 12:04-05:00'}, 'revisedTime': {'utc': '2025-02-21 17:38Z', 'local': '2025-02-21 12:38-05:00'}, 'terminal': '1', 'baggageBelt': '08', 'quality': ['Basic', 'Live']}",LA 4217,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'MPTO', 'iata': 'PTY', 'name': 'Tocumen', 'timeZone': 'America/Panama'}, 'scheduledTime': {'utc': '2025-02-21 18:00Z', 'local': '2025-02-21 13:00-05:00'}, 'revisedTime': {'utc': '2025-02-21 17:38Z', 'local': '2025-02-21 12:38-05:00'}, 'terminal': '1', 'baggageBelt': '05', 'quality': ['Basic', 'Live']}",AV 8383,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKVP', 'iata': 'VUP', 'name': 'Valledupar', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 17:43Z', 'local': '2025-02-21 12:43-05:00'}, 'revisedTime': {'utc': '2025-02-21 17:40Z', 'local': '2025-02-21 12:40-05:00'}, 'terminal': '1', 'baggageBelt': '10', 'quality': ['Basic', 'Live']}",AV 9411,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKCC', 'iata': 'CUC', 'name': 'Cúcuta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 16:59Z', 'local': '2025-02-21 11:59-05:00'}, 'revisedTime': {'utc': '2025-02-21 17:43Z', 'local': '2025-02-21 12:43-05:00'}, 'terminal': '1', 'baggageBelt': '11', 'quality': ['Basic', 'Live']}",AV 9407,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKBG', 'iata': 'BGA', 'name': 'Bucaramanga', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 17:52Z', 'local': '2025-02-21 12:52-05:00'}, 'revisedTime': {'utc': '2025-02-21 17:46Z', 'local': '2025-02-21 12:46-05:00'}, 'terminal': '1', 'baggageBelt': '09', 'quality': ['Basic', 'Live']}",AV 9461,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKBG', 'iata': 'BGA', 'name': 'Bucaramanga', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 17:42Z', 'local': '2025-02-21 12:42-05:00'}, 'revisedTime': {'utc': '2025-02-21 17:48Z', 'local': '2025-02-21 12:48-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",LA 4183,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'LEMD', 'iata': 'MAD', 'name': 'Madrid', 'timeZone': 'Europe/Madrid'}, 'scheduledTime': {'utc': '2025-02-21 17:55Z', 'local': '2025-02-21 12:55-05:00'}, 'revisedTime': {'utc': '2025-02-21 17:50Z', 'local': '2025-02-21 12:50-05:00'}, 'terminal': '1', 'baggageBelt': '02', 'quality': ['Basic', 'Live']}",AV 27,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}","{'reg': 'N785AV', 'modeS': 'AAA32D', 'model': 'Boeing 787-8'}",AVA027,arrival,BOG
"{'airport': {'icao': 'SEGU', 'iata': 'GYE', 'name': 'Guayaquil', 'timeZone': 'America/Guayaquil'}, 'scheduledTime': {'utc': '2025-02-21 17:59Z', 'local': '2025-02-21 12:59-05:00'}, 'revisedTime': {'utc': '2025-02-21 17:52Z', 'local': '2025-02-21 12:52-05:00'}, 'terminal': '1', 'baggageBelt': '04', 'quality': ['Basic', 'Live']}",AV 76,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}","{'reg': 'N724AV', 'modeS': 'A9B27C', 'model': 'Airbus A320'}",AVA076,arrival,BOG
"{'airport': {'icao': 'SKMR', 'iata': 'MTR', 'name': 'Montería', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 17:50Z', 'local': '2025-02-21 12:50-05:00'}, 'revisedTime': {'utc': '2025-02-21 17:52Z', 'local': '2025-02-21 12:52-05:00'}, 'terminal': '1', 'baggageBelt': '12', 'quality': ['Basic', 'Live']}",AV 9427,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'LFPG', 'iata': 'CDG', 'name': 'Paris', 'timeZone': 'Europe/Paris'}, 'scheduledTime': {'utc': '2025-02-21 18:10Z', 'local': '2025-02-21 13:10-05:00'}, 'revisedTime': {'utc': '2025-02-21 17:55Z', 'local': '2025-02-21 12:55-05:00'}, 'terminal': '1', 'baggageBelt': '03', 'quality': ['Basic', 'Live']}",AV 229,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}","{'reg': 'N782AV', 'modeS': 'AA9808', 'model': 'Boeing 787-8'}",AVA229,arrival,BOG
"{'airport': {'icao': 'MSLP', 'iata': 'SAL', 'name': 'Santa Clara', 'timeZone': 'America/El_Salvador'}, 'scheduledTime': {'utc': '2025-02-21 18:20Z', 'local': '2025-02-21 13:20-05:00'}, 'revisedTime': {'utc': '2025-02-21 17:57Z', 'local': '2025-02-21 12:57-05:00'}, 'terminal': '1', 'baggageBelt': '01', 'quality': ['Basic', 'Live']}",AV 383,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320 NEO'},,arrival,BOG
"{'airport': {'icao': 'SKCC', 'iata': 'CUC', 'name': 'Cúcuta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 17:59Z', 'local': '2025-02-21 12:59-05:00'}, 'revisedTime': {'utc': '2025-02-21 17:58Z', 'local': '2025-02-21 12:58-05:00'}, 'terminal': '1', 'baggageBelt': '10', 'quality': ['Basic', 'Live']}",AV 9459,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 18:22Z', 'local': '2025-02-21 13:22-05:00'}, 'revisedTime': {'utc': '2025-02-21 18:01Z', 'local': '2025-02-21 13:01-05:00'}, 'terminal': '1', 'baggageBelt': '11', 'quality': ['Basic', 'Live']}",AV 9366,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKBQ', 'iata': 'BAQ', 'name': 'Barranquilla', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 17:52Z', 'local': '2025-02-21 12:52-05:00'}, 'revisedTime': {'utc': '2025-02-21 18:05Z', 'local': '2025-02-21 13:05-05:00'}, 'terminal': '1', 'baggageBelt': '13', 'quality': ['Basic', 'Live']}",AV 8455,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'MDPC', 'iata': 'PUJ', 'name': 'Punta Cana', 'timeZone': 'America/Santo_Domingo'}, 'scheduledTime': {'utc': '2025-02-21 18:35Z', 'local': '2025-02-21 13:35-05:00'}, 'revisedTime': {'utc': '2025-02-21 18:06Z', 'local': '2025-02-21 13:06-05:00'}, 'terminal': '1', 'baggageBelt': '06', 'quality': ['Basic', 'Live']}",AV 129,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}","{'modeS': '0ACABF', 'model': 'Airbus A320 NEO'}",AVA129,arrival,BOG
"{'airport': {'icao': 'SKPD', 'iata': 'PDA', 'name': 'Puerto Inírida', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 20:30Z', 'local': '2025-02-21 15:30-05:00'}, 'revisedTime': {'utc': '2025-02-21 18:06Z', 'local': '2025-02-21 13:06-05:00'}, 'terminal': '2', 'quality': ['Basic', 'Live']}",6N 151,Arrived,IsOperator,True,"{'name': 'Niger', 'iata': '6N', 'icao': 'NIN'}",,,arrival,BOG
"{'airport': {'icao': 'MROC', 'iata': 'SJO', 'name': 'San José', 'timeZone': 'America/Costa_Rica'}, 'scheduledTime': {'utc': '2025-02-21 18:25Z', 'local': '2025-02-21 13:25-05:00'}, 'revisedTime': {'utc': '2025-02-21 18:08Z', 'local': '2025-02-21 13:08-05:00'}, 'terminal': '1', 'baggageBelt': '05', 'quality': ['Basic', 'Live']}",AV 697,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320 NEO'},,arrival,BOG
"{'airport': {'icao': 'SKCC', 'iata': 'CUC', 'name': 'Cúcuta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 18:31Z', 'local': '2025-02-21 13:31-05:00'}, 'revisedTime': {'utc': '2025-02-21 18:09Z', 'local': '2025-02-21 13:09-05:00'}, 'terminal': '1', 'baggageBelt': '08', 'quality': ['Basic', 'Live']}",LA 4191,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'name': 'MSK'}, 'scheduledTime': {'utc': '2025-02-21 17:20Z', 'local': '2025-02-21 12:20-05:00'}, 'revisedTime': {'utc': '2025-02-21 18:10Z', 'local': '2025-02-21 13:10-05:00'}, 'terminal': '2', 'baggageBelt': 'CD2', 'quality': ['Basic', 'Live']}",VE 8999,Arrived,IsOperator,False,"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",,,arrival,BOG
"{'airport': {'icao': 'MGGT', 'iata': 'GUA', 'name': 'Guatemala City', 'timeZone': 'America/Guatemala'}, 'scheduledTime': {'utc': '2025-02-21 18:54Z', 'local': '2025-02-21 13:54-05:00'}, 'revisedTime': {'utc': '2025-02-21 18:11Z', 'local': '2025-02-21 13:11-05:00'}, 'terminal': '1', 'baggageBelt': '01', 'quality': ['Basic', 'Live']}",AV 743,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 15:31Z', 'local': '2025-02-21 10:31-05:00'}, 'revisedTime': {'utc': '2025-02-21 18:15Z', 'local': '2025-02-21 13:15-05:00'}, 'terminal': '2', 'baggageBelt': 'CD2', 'quality': ['Basic', 'Live']}",VE 7892,Arrived,IsOperator,False,"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",{'model': 'ATR 72'},,arrival,BOG
"{'airport': {'icao': 'SKRH', 'iata': 'RCH', 'name': 'Rio de la Hacha', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 18:23Z', 'local': '2025-02-21 13:23-05:00'}, 'revisedTime': {'utc': '2025-02-21 18:19Z', 'local': '2025-02-21 13:19-05:00'}, 'terminal': '1', 'baggageBelt': '12', 'quality': ['Basic', 'Live']}",AV 8591,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'KMIA', 'iata': 'MIA', 'name': 'Miami', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-02-21 16:02Z', 'local': '2025-02-21 11:02-05:00'}, 'revisedTime': {'utc': '2025-02-21 18:20Z', 'local': '2025-02-21 13:20-05:00'}, 'terminal': '2', 'quality': ['Basic', 'Live']}",QT 4101,Arrived,IsOperator,True,"{'name': 'Avianca Cargo', 'iata': 'QT', 'icao': 'TPA'}","{'reg': 'N337QT', 'modeS': 'A3B140', 'model': 'Airbus A330-300'}",TPA4101,arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 18:40Z', 'local': '2025-02-21 13:40-05:00'}, 'revisedTime': {'utc': '2025-02-21 18:20Z', 'local': '2025-02-21 13:20-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",P5 7273,Arrived,IsOperator,False,"{'name': 'Copa  Colombia', 'iata': 'P5', 'icao': 'RPB'}",{'model': 'Boeing 737-800'},,arrival,BOG
"{'airport': {'icao': 'SKPE', 'iata': 'PEI', 'name': 'Pereira', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 18:27Z', 'local': '2025-02-21 13:27-05:00'}, 'revisedTime': {'utc': '2025-02-21 18:20Z', 'local': '2025-02-21 13:20-05:00'}, 'terminal': '2', 'baggageBelt': 'CD3', 'quality': ['Basic', 'Live']}",JA 5323,Arrived,IsOperator,False,"{'name': 'JetSMART', 'iata': 'JA', 'icao': 'JAT'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKSM', 'iata': 'SMR', 'name': 'Santa Marta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 18:25Z', 'local': '2025-02-21 13:25-05:00'}, 'revisedTime': {'utc': '2025-02-21 18:21Z', 'local': '2025-02-21 13:21-05:00'}, 'terminal': '1', 'baggageBelt': '13', 'quality': ['Basic', 'Live']}",AV 4805,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKBQ', 'iata': 'BAQ', 'name': 'Barranquilla', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 18:15Z', 'local': '2025-02-21 13:15-05:00'}, 'revisedTime': {'utc': '2025-02-21 18:26Z', 'local': '2025-02-21 13:26-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",LA 4129,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKSP', 'iata': 'ADZ', 'name': 'San Andrés', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 18:35Z', 'local': '2025-02-21 13:35-05:00'}, 'revisedTime': {'utc': '2025-02-21 18:26Z', 'local': '2025-02-21 13:26-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",AV 193,Arrived,Unknown,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKSP', 'iata': 'ADZ', 'name': 'San Andrés', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 18:35Z', 'local': '2025-02-21 13:35-05:00'}, 'revisedTime': {'utc': '2025-02-21 18:26Z', 'local': '2025-02-21 13:26-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",LA 4229,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",{'model': 'Airbus A320'},,arrival,BOG
