movement,number,status,codeshareStatus,isCargo,aircraft,airline,callSign,code,flight_type,date
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2024-10-23 17:00Z', 'local': '2024-10-23 12:00-05:00'}, 'revisedTime': {'utc': '2024-10-23 17:00Z', 'local': '2024-10-23 12:00-05:00'}, 'terminal': '1', 'gate': 'D8', 'quality': ['Basic', 'Live']}",AV 9227,Departed,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,BOG,departure,2024-10-23
"{'airport': {'icao': 'MSLP', 'iata': 'SAL', 'name': 'Santa Clara', 'timeZone': 'America/El_Salvador'}, 'scheduledTime': {'utc': '2024-10-23 17:02Z', 'local': '2024-10-23 12:02-05:00'}, 'revisedTime': {'utc': '2024-10-23 17:02Z', 'local': '2024-10-23 12:02-05:00'}, 'terminal': '2', 'quality': ['Basic', 'Live']}",QT 4156,Departed,IsOperator,True,,"{'name': 'Avianca Cargo', 'iata': 'QT', 'icao': 'TPA'}",TPA4156,BOG,departure,2024-10-23
"{'airport': {'icao': 'SKSP', 'iata': 'ADZ', 'name': 'San Andrés', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2024-10-23 17:02Z', 'local': '2024-10-23 12:02-05:00'}, 'revisedTime': {'utc': '2024-10-23 17:02Z', 'local': '2024-10-23 12:02-05:00'}, 'terminal': '1', 'gate': 'C7A', 'quality': ['Basic', 'Live']}",LA 4236,Departed,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,BOG,departure,2024-10-23
"{'airport': {'icao': 'SKYP', 'iata': 'EYP', 'name': 'El Yopal', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2024-10-23 17:05Z', 'local': '2024-10-23 12:05-05:00'}, 'revisedTime': {'utc': '2024-10-23 17:05Z', 'local': '2024-10-23 12:05-05:00'}, 'terminal': '1', 'gate': 'C4C', 'quality': ['Basic', 'Live']}",LA 4208,Departed,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,BOG,departure,2024-10-23
"{'airport': {'icao': 'SKSJ', 'iata': 'SJE', 'name': 'San José del Guaviare', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2024-10-23 17:10Z', 'local': '2024-10-23 12:10-05:00'}, 'revisedTime': {'utc': '2024-10-23 17:10Z', 'local': '2024-10-23 12:10-05:00'}, 'terminal': '2', 'gate': 'G5', 'quality': ['Basic', 'Live']}",VE 6932,Departed,IsOperator,False,{'model': 'ATR 72'},"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",,BOG,departure,2024-10-23
"{'airport': {'icao': 'SKSJ', 'iata': 'SJE', 'name': 'San José del Guaviare', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2024-10-23 17:10Z', 'local': '2024-10-23 12:10-05:00'}, 'revisedTime': {'utc': '2024-10-23 17:10Z', 'local': '2024-10-23 12:10-05:00'}, 'terminal': '2', 'gate': 'G5', 'quality': ['Basic', 'Live']}",AV 2990,Departed,IsOperator,False,,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,BOG,departure,2024-10-23
"{'airport': {'icao': 'SKPI', 'iata': 'PTX', 'name': 'Pitalito', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2024-10-23 17:10Z', 'local': '2024-10-23 12:10-05:00'}, 'revisedTime': {'utc': '2024-10-23 17:10Z', 'local': '2024-10-23 12:10-05:00'}, 'terminal': '2', 'gate': 'G5', 'quality': ['Basic', 'Live']}",AV 2998,Departed,IsOperator,False,,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,BOG,departure,2024-10-23
"{'airport': {'icao': 'SKPI', 'iata': 'PTX', 'name': 'Pitalito', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2024-10-23 17:10Z', 'local': '2024-10-23 12:10-05:00'}, 'revisedTime': {'utc': '2024-10-23 17:10Z', 'local': '2024-10-23 12:10-05:00'}, 'terminal': '2', 'gate': 'G5', 'quality': ['Basic', 'Live']}",VE 9030,Departed,IsOperator,False,{'model': 'ATR 72'},"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",,BOG,departure,2024-10-23
"{'airport': {'icao': 'SKCG', 'iata': 'CTG', 'name': 'Cartagena de Indias', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2024-10-23 17:14Z', 'local': '2024-10-23 12:14-05:00'}, 'revisedTime': {'utc': '2024-10-23 17:14Z', 'local': '2024-10-23 12:14-05:00'}, 'terminal': '1', 'gate': 'D4', 'quality': ['Basic', 'Live']}",AV 9368,Departed,IsOperator,False,{'model': 'Airbus A320 NEO'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,BOG,departure,2024-10-23
"{'airport': {'icao': 'SKSM', 'iata': 'SMR', 'name': 'Santa Marta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2024-10-23 17:14Z', 'local': '2024-10-23 12:14-05:00'}, 'revisedTime': {'utc': '2024-10-23 17:14Z', 'local': '2024-10-23 12:14-05:00'}, 'terminal': '1', 'gate': 'D1', 'quality': ['Basic', 'Live']}",AV 9404,Departed,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,BOG,departure,2024-10-23
"{'airport': {'icao': 'SKSM', 'iata': 'SMR', 'name': 'Santa Marta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2024-10-23 17:18Z', 'local': '2024-10-23 12:18-05:00'}, 'revisedTime': {'utc': '2024-10-23 17:18Z', 'local': '2024-10-23 12:18-05:00'}, 'terminal': '1', 'gate': 'D3', 'quality': ['Basic', 'Live']}",P5 7280,Departed,IsOperator,False,{'model': 'Boeing 737-800'},"{'name': 'Copa  Colombia', 'iata': 'P5', 'icao': 'RPB'}",,BOG,departure,2024-10-23
"{'airport': {'icao': 'SKAR', 'iata': 'AXM', 'name': 'Armenia', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2024-10-23 17:20Z', 'local': '2024-10-23 12:20-05:00'}, 'revisedTime': {'utc': '2024-10-23 17:20Z', 'local': '2024-10-23 12:20-05:00'}, 'terminal': '1', 'gate': 'C6', 'quality': ['Basic', 'Live']}",LA 4252,Departed,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,BOG,departure,2024-10-23
"{'airport': {'icao': 'SPJC', 'iata': 'LIM', 'name': 'Lima', 'timeZone': 'America/Lima'}, 'scheduledTime': {'utc': '2024-10-23 17:20Z', 'local': '2024-10-23 12:20-05:00'}, 'revisedTime': {'utc': '2024-10-23 17:20Z', 'local': '2024-10-23 12:20-05:00'}, 'terminal': '1', 'gate': 'A5', 'quality': ['Basic', 'Live']}",LA 2385,Departed,IsOperator,False,{'model': 'Airbus A319'},"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,BOG,departure,2024-10-23
"{'airport': {'icao': 'MPTO', 'iata': 'PTY', 'name': 'Tocumen', 'timeZone': 'America/Panama'}, 'scheduledTime': {'utc': '2024-10-23 17:26Z', 'local': '2024-10-23 12:26-05:00'}, 'revisedTime': {'utc': '2024-10-23 17:26Z', 'local': '2024-10-23 12:26-05:00'}, 'terminal': '1', 'gate': 'A11', 'quality': ['Basic', 'Live']}",CM 335,Departed,IsOperator,False,{'model': 'Boeing 737'},"{'name': 'Copa', 'iata': 'CM', 'icao': 'CMP'}",,BOG,departure,2024-10-23
"{'airport': {'icao': 'SKCG', 'iata': 'CTG', 'name': 'Cartagena de Indias', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2024-10-23 17:30Z', 'local': '2024-10-23 12:30-05:00'}, 'revisedTime': {'utc': '2024-10-23 17:30Z', 'local': '2024-10-23 12:30-05:00'}, 'terminal': '1', 'gate': 'C2', 'quality': ['Basic', 'Live']}",LA 4102,Departed,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,BOG,departure,2024-10-23
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2024-10-23 17:32Z', 'local': '2024-10-23 12:32-05:00'}, 'revisedTime': {'utc': '2024-10-23 17:32Z', 'local': '2024-10-23 12:32-05:00'}, 'terminal': '1', 'gate': 'C1', 'quality': ['Basic', 'Live']}",LA 4061,Departed,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,BOG,departure,2024-10-23
