movement,number,status,codeshareStatus,isCargo,airline,aircraft,callSign,flight_type,code
"{'airport': {'icao': 'SKPE', 'iata': 'PEI', 'name': 'Pereira', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-04 22:50Z', 'local': '2025-02-04 17:50-05:00'}, 'revisedTime': {'utc': '2025-02-04 23:30Z', 'local': '2025-02-04 18:30-05:00'}, 'terminal': '2', 'baggageBelt': 'CD3', 'quality': ['Basic', 'Live']}",JA 5323,Arrived,IsOperator,False,"{'name': 'JetSMART', 'iata': 'JA', 'icao': 'JAT'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKCG', 'iata': 'CTG', 'name': 'Cartagena de Indias', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-04 23:44Z', 'local': '2025-02-04 18:44-05:00'}, 'revisedTime': {'utc': '2025-02-04 23:31Z', 'local': '2025-02-04 18:31-05:00'}, 'terminal': '1', 'baggageBelt': '11', 'quality': ['Basic', 'Live']}",AV 9551,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'name': 'VGZ'}, 'scheduledTime': {'utc': '2025-02-04 23:26Z', 'local': '2025-02-04 18:26-05:00'}, 'revisedTime': {'utc': '2025-02-04 23:40Z', 'local': '2025-02-04 18:40-05:00'}, 'terminal': '2', 'baggageBelt': 'CD1', 'quality': ['Basic', 'Live']}",9R 8743,Arrived,IsOperator,False,"{'name': 'SATENA', 'iata': '9R', 'icao': 'NSE'}",{'model': 'ATR 42-300'},,arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-04 23:04Z', 'local': '2025-02-04 18:04-05:00'}, 'revisedTime': {'utc': '2025-02-04 23:41Z', 'local': '2025-02-04 18:41-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",LA 4029,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'TNCC', 'iata': 'CUR', 'name': 'Willemstad', 'timeZone': 'America/Curacao'}, 'scheduledTime': {'utc': '2025-02-04 23:40Z', 'local': '2025-02-04 18:40-05:00'}, 'revisedTime': {'utc': '2025-02-04 23:44Z', 'local': '2025-02-04 18:44-05:00'}, 'terminal': '1', 'baggageBelt': '01', 'quality': ['Basic', 'Live']}",AV 79,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}","{'reg': 'HK-5352', 'modeS': '0AC9C3', 'model': 'Airbus A320'}",AVA079,arrival,BOG
"{'airport': {'icao': 'SKCC', 'iata': 'CUC', 'name': 'Cúcuta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-05 00:00Z', 'local': '2025-02-04 19:00-05:00'}, 'revisedTime': {'utc': '2025-02-04 23:45Z', 'local': '2025-02-04 18:45-05:00'}, 'terminal': '1', 'baggageBelt': '13', 'quality': ['Basic', 'Live']}",AV 9421,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKPP', 'iata': 'PPN', 'name': 'Popayán', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-04 23:50Z', 'local': '2025-02-04 18:50-05:00'}, 'revisedTime': {'utc': '2025-02-04 23:45Z', 'local': '2025-02-04 18:45-05:00'}, 'terminal': '2', 'baggageBelt': 'CD2', 'quality': ['Basic', 'Live']}",VE 9169,Arrived,IsOperator,False,"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",{'model': 'ATR 72'},,arrival,BOG
"{'airport': {'icao': 'SKCG', 'iata': 'CTG', 'name': 'Cartagena de Indias', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-04 23:58Z', 'local': '2025-02-04 18:58-05:00'}, 'revisedTime': {'utc': '2025-02-04 23:45Z', 'local': '2025-02-04 18:45-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",P5 7227,Arrived,IsOperator,False,"{'name': 'Copa  Colombia', 'iata': 'P5', 'icao': 'RPB'}",{'model': 'Boeing 737-800'},,arrival,BOG
"{'airport': {'icao': 'SKCC', 'iata': 'CUC', 'name': 'Cúcuta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-04 20:09Z', 'local': '2025-02-04 15:09-05:00'}, 'revisedTime': {'utc': '2025-02-04 23:45Z', 'local': '2025-02-04 18:45-05:00'}, 'terminal': '1', 'baggageBelt': '09', 'quality': ['Basic', 'Live']}",AV 5229,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKNV', 'iata': 'NVA', 'name': 'Neiva', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-04 23:10Z', 'local': '2025-02-04 18:10-05:00'}, 'revisedTime': {'utc': '2025-02-04 23:47Z', 'local': '2025-02-04 18:47-05:00'}, 'terminal': '2', 'baggageBelt': 'CD2', 'quality': ['Basic', 'Live']}",VE 9047,Arrived,IsOperator,False,"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",{'model': 'ATR 72'},,arrival,BOG
"{'airport': {'icao': 'SKBQ', 'iata': 'BAQ', 'name': 'Barranquilla', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-04 23:52Z', 'local': '2025-02-04 18:52-05:00'}, 'revisedTime': {'utc': '2025-02-04 23:49Z', 'local': '2025-02-04 18:49-05:00'}, 'terminal': '1', 'baggageBelt': '12', 'quality': ['Basic', 'Live']}",AV 9525,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SVMI', 'iata': 'CCS', 'name': 'Caracas', 'timeZone': 'America/Caracas'}, 'scheduledTime': {'utc': '2025-02-05 00:00Z', 'local': '2025-02-04 19:00-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:03Z', 'local': '2025-02-04 19:03-05:00'}, 'terminal': '1', 'baggageBelt': '06', 'quality': ['Basic', 'Live']}",9V 1420,Arrived,IsOperator,False,"{'name': 'Avior', 'iata': '9V', 'icao': 'ROI'}",{'model': 'Boeing 737'},,arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-04 22:29Z', 'local': '2025-02-04 17:29-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:04Z', 'local': '2025-02-04 19:04-05:00'}, 'terminal': '1', 'baggageBelt': '12', 'quality': ['Basic', 'Live']}",AV 8405,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKSP', 'iata': 'ADZ', 'name': 'San Andrés', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-04 23:39Z', 'local': '2025-02-04 18:39-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:05Z', 'local': '2025-02-04 19:05-05:00'}, 'terminal': '1', 'baggageBelt': '08', 'quality': ['Basic', 'Live']}",LA 4231,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-05 00:18Z', 'local': '2025-02-04 19:18-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:07Z', 'local': '2025-02-04 19:07-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",P5 7259,Arrived,IsOperator,False,"{'name': 'Copa  Colombia', 'iata': 'P5', 'icao': 'RPB'}",{'model': 'Boeing 737-800'},,arrival,BOG
"{'airport': {'icao': 'MMMX', 'iata': 'MEX', 'name': 'Mexico City', 'timeZone': 'America/Mexico_City'}, 'scheduledTime': {'utc': '2025-02-05 00:20Z', 'local': '2025-02-04 19:20-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:07Z', 'local': '2025-02-04 19:07-05:00'}, 'terminal': '1', 'baggageBelt': '05', 'quality': ['Basic', 'Live']}",AV 73,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}","{'reg': 'N992AV', 'modeS': 'ADDA25', 'model': 'Airbus A320'}",AVA073,arrival,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-05 00:25Z', 'local': '2025-02-04 19:25-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:09Z', 'local': '2025-02-04 19:09-05:00'}, 'terminal': '1', 'baggageBelt': '13', 'quality': ['Basic', 'Live']}",VE 7892,Arrived,Unknown,False,"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-05 00:25Z', 'local': '2025-02-04 19:25-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:09Z', 'local': '2025-02-04 19:09-05:00'}, 'terminal': '1', 'baggageBelt': '13', 'quality': ['Basic', 'Live']}",AV 9539,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKBQ', 'iata': 'BAQ', 'name': 'Barranquilla', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-04 23:54Z', 'local': '2025-02-04 18:54-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:09Z', 'local': '2025-02-04 19:09-05:00'}, 'terminal': '1', 'baggageBelt': '09', 'quality': ['Basic', 'Live']}",LA 4139,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKYP', 'iata': 'EYP', 'name': 'El Yopal', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-05 00:14Z', 'local': '2025-02-04 19:14-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:14Z', 'local': '2025-02-04 19:14-05:00'}, 'terminal': '1', 'baggageBelt': '09', 'quality': ['Basic', 'Live']}",AV 4874,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'KATL', 'iata': 'ATL', 'name': 'Atlanta', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-02-05 00:30Z', 'local': '2025-02-04 19:30-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:15Z', 'local': '2025-02-04 19:15-05:00'}, 'terminal': '1', 'baggageBelt': '02', 'quality': ['Basic', 'Live']}",DL 981,Arrived,IsOperator,False,"{'name': 'Delta Air Lines', 'iata': 'DL', 'icao': 'DAL'}","{'reg': 'N692DL', 'modeS': 'A9327A', 'model': 'Boeing 757'}",DAL981,arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-05 00:24Z', 'local': '2025-02-04 19:24-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:21Z', 'local': '2025-02-04 19:21-05:00'}, 'terminal': '1', 'baggageBelt': '12', 'quality': ['Basic', 'Live']}",AV 9375,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-05 00:22Z', 'local': '2025-02-04 19:22-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:25Z', 'local': '2025-02-04 19:25-05:00'}, 'terminal': '1', 'baggageBelt': '08', 'quality': ['Basic', 'Live']}",LA 4033,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'MMUN', 'iata': 'CUN', 'name': 'Cancún', 'timeZone': 'America/Cancun'}, 'scheduledTime': {'utc': '2025-02-05 00:20Z', 'local': '2025-02-04 19:20-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:25Z', 'local': '2025-02-04 19:25-05:00'}, 'terminal': '1', 'baggageBelt': '03', 'quality': ['Basic', 'Live']}",AV 69,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'MDPC', 'iata': 'PUJ', 'name': 'Punta Cana', 'timeZone': 'America/Santo_Domingo'}, 'scheduledTime': {'utc': '2025-02-05 00:40Z', 'local': '2025-02-04 19:40-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:26Z', 'local': '2025-02-04 19:26-05:00'}, 'terminal': '1', 'baggageBelt': '05', 'quality': ['Basic', 'Live']}",AV 253,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}","{'reg': 'N766AV', 'modeS': 'AA57E6', 'model': 'Airbus A320'}",AVA253,arrival,BOG
"{'airport': {'icao': 'SKAR', 'iata': 'AXM', 'name': 'Armenia', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-05 00:35Z', 'local': '2025-02-04 19:35-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:29Z', 'local': '2025-02-04 19:29-05:00'}, 'terminal': '1', 'baggageBelt': '09', 'quality': ['Basic', 'Live']}",AV 4888,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'ATR 72'},,arrival,BOG
"{'airport': {'icao': 'LEMD', 'iata': 'MAD', 'name': 'Madrid', 'timeZone': 'Europe/Madrid'}, 'scheduledTime': {'utc': '2025-02-05 00:35Z', 'local': '2025-02-04 19:35-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:30Z', 'local': '2025-02-04 19:30-05:00'}, 'terminal': '1', 'baggageBelt': '01', 'quality': ['Basic', 'Live']}",UX 193,Arrived,IsOperator,False,"{'name': 'Air Europa', 'iata': 'UX', 'icao': 'AEA'}","{'reg': 'EC-MNS', 'modeS': '34530C', 'model': 'Boeing 787-8'}",AEA193,arrival,BOG
"{'airport': {'icao': 'EDDF', 'iata': 'FRA', 'name': 'Frankfurt-am-Main', 'timeZone': 'Europe/Berlin'}, 'scheduledTime': {'utc': '2025-02-05 00:25Z', 'local': '2025-02-04 19:25-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:30Z', 'local': '2025-02-04 19:30-05:00'}, 'terminal': '1', 'baggageBelt': '04', 'quality': ['Basic', 'Live']}",LH 542,Arrived,IsOperator,False,"{'name': 'Lufthansa', 'iata': 'LH', 'icao': 'DLH'}","{'reg': 'D-ABPC', 'modeS': '3C4A03', 'model': 'Boeing 787-9'}",DLH542,arrival,BOG
"{'airport': {'icao': 'KIAD', 'iata': 'IAD', 'name': 'Washington', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-02-05 00:50Z', 'local': '2025-02-04 19:50-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:30Z', 'local': '2025-02-04 19:30-05:00'}, 'terminal': '1', 'baggageBelt': '05', 'quality': ['Basic', 'Live']}",AV 247,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}","{'reg': 'N932AV', 'modeS': 'ACED2B', 'model': 'Airbus A320'}",AVA247,arrival,BOG
"{'airport': {'icao': 'SBKP', 'iata': 'VCP', 'name': 'Campinas', 'timeZone': 'America/Sao_Paulo'}, 'scheduledTime': {'utc': '2025-02-05 00:40Z', 'local': '2025-02-04 19:40-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:30Z', 'local': '2025-02-04 19:30-05:00'}, 'terminal': '2', 'quality': ['Basic', 'Live']}",5Y 32,Arrived,IsOperator,True,"{'name': 'Atlas Air', 'iata': '5Y', 'icao': 'GTI'}","{'reg': 'N445MC', 'modeS': 'A55E46', 'model': 'Boeing 747-400'}",GTI032,arrival,BOG
"{'airport': {'icao': 'MDSD', 'iata': 'SDQ', 'name': 'Santo Domingo City', 'timeZone': 'America/Santo_Domingo'}, 'scheduledTime': {'utc': '2025-02-05 00:50Z', 'local': '2025-02-04 19:50-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:35Z', 'local': '2025-02-04 19:35-05:00'}, 'terminal': '1', 'baggageBelt': '06', 'quality': ['Basic', 'Live']}",AV 251,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}","{'reg': 'N4304', 'modeS': 'A52602', 'model': 'Airbus A320'}",AVA251,arrival,BOG
"{'airport': {'icao': 'SKUI', 'iata': 'UIB', 'name': 'Quibdó', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-05 00:35Z', 'local': '2025-02-04 19:35-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:38Z', 'local': '2025-02-04 19:38-05:00'}, 'terminal': '2', 'baggageBelt': 'CD2', 'quality': ['Basic', 'Live']}",VE 8943,Arrived,IsOperator,False,"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",{'model': 'ATR 72'},,arrival,BOG
"{'airport': {'icao': 'SEQM', 'iata': 'UIO', 'name': 'Quito', 'timeZone': 'America/Guayaquil'}, 'scheduledTime': {'utc': '2025-02-05 00:50Z', 'local': '2025-02-04 19:50-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:38Z', 'local': '2025-02-04 19:38-05:00'}, 'terminal': '1', 'baggageBelt': '05', 'quality': ['Basic', 'Live']}",AV 8382,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKBG', 'iata': 'BGA', 'name': 'Bucaramanga', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-05 00:59Z', 'local': '2025-02-04 19:59-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:39Z', 'local': '2025-02-04 19:39-05:00'}, 'terminal': '1', 'baggageBelt': '13', 'quality': ['Basic', 'Live']}",AV 4829,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKBG', 'iata': 'BGA', 'name': 'Bucaramanga', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-05 00:37Z', 'local': '2025-02-04 19:37-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:40Z', 'local': '2025-02-04 19:40-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",LA 4169,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'KMIA', 'iata': 'MIA', 'name': 'Miami', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-02-05 00:40Z', 'local': '2025-02-04 19:40-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:43Z', 'local': '2025-02-04 19:43-05:00'}, 'terminal': '1', 'baggageBelt': '03', 'quality': ['Basic', 'Live']}",AV 7,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}","{'reg': 'N919AV', 'modeS': 'ACB82E', 'model': 'Boeing 787-8'}",AVA007,arrival,BOG
"{'airport': {'icao': 'MPTO', 'iata': 'PTY', 'name': 'Tocumen', 'timeZone': 'America/Panama'}, 'scheduledTime': {'utc': '2025-02-05 01:14Z', 'local': '2025-02-04 20:14-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:44Z', 'local': '2025-02-04 19:44-05:00'}, 'terminal': '1', 'baggageBelt': '05', 'quality': ['Basic', 'Live']}",CM 494,Arrived,IsOperator,False,"{'name': 'Copa', 'iata': 'CM', 'icao': 'CMP'}",{'model': 'Boeing 737-700'},,arrival,BOG
"{'airport': {'icao': 'TJSJ', 'iata': 'SJU', 'name': 'San Juan', 'timeZone': 'America/Puerto_Rico'}, 'scheduledTime': {'utc': '2025-02-05 00:55Z', 'local': '2025-02-04 19:55-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:44Z', 'local': '2025-02-04 19:44-05:00'}, 'terminal': '1', 'baggageBelt': '06', 'quality': ['Basic', 'Live']}",AV 259,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}","{'reg': 'N956AV', 'modeS': 'AD4B05', 'model': 'Airbus A320'}",AVA259,arrival,BOG
"{'airport': {'icao': 'MSLP', 'iata': 'SAL', 'name': 'Santa Clara', 'timeZone': 'America/El_Salvador'}, 'scheduledTime': {'utc': '2025-02-05 01:00Z', 'local': '2025-02-04 20:00-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:47Z', 'local': '2025-02-04 19:47-05:00'}, 'terminal': '1', 'baggageBelt': '03', 'quality': ['Basic', 'Live']}",AV 131,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'MROC', 'iata': 'SJO', 'name': 'San José', 'timeZone': 'America/Costa_Rica'}, 'scheduledTime': {'utc': '2025-02-05 01:10Z', 'local': '2025-02-04 20:10-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:53Z', 'local': '2025-02-04 19:53-05:00'}, 'terminal': '1', 'baggageBelt': '06', 'quality': ['Basic', 'Live']}",AV 699,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'KMCO', 'iata': 'MCO', 'name': 'Orlando', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-02-05 00:45Z', 'local': '2025-02-04 19:45-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:55Z', 'local': '2025-02-04 19:55-05:00'}, 'terminal': '1', 'baggageBelt': '05', 'quality': ['Basic', 'Live']}",LA 4407,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKUI', 'iata': 'UIB', 'name': 'Quibdó', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-04 23:59Z', 'local': '2025-02-04 18:59-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:55Z', 'local': '2025-02-04 19:55-05:00'}, 'terminal': '2', 'baggageBelt': 'CD1', 'quality': ['Basic', 'Live']}",9R 8794,Arrived,IsOperator,False,"{'name': 'SATENA', 'iata': '9R', 'icao': 'NSE'}",,,arrival,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-05 00:44Z', 'local': '2025-02-04 19:44-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:59Z', 'local': '2025-02-04 19:59-05:00'}, 'terminal': '1', 'baggageBelt': '10', 'quality': ['Basic', 'Live']}",AV 9568,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKPE', 'iata': 'PEI', 'name': 'Pereira', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-05 00:11Z', 'local': '2025-02-04 19:11-05:00'}, 'revisedTime': {'utc': '2025-02-05 00:59Z', 'local': '2025-02-04 19:59-05:00'}, 'terminal': '1', 'baggageBelt': '10', 'quality': ['Basic', 'Live']}",AV 9418,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKCG', 'iata': 'CTG', 'name': 'Cartagena de Indias', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-05 00:54Z', 'local': '2025-02-04 19:54-05:00'}, 'revisedTime': {'utc': '2025-02-05 01:00Z', 'local': '2025-02-04 20:00-05:00'}, 'terminal': '1', 'baggageBelt': '08', 'quality': ['Basic', 'Live']}",LA 4111,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKCG', 'iata': 'CTG', 'name': 'Cartagena de Indias', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-05 00:54Z', 'local': '2025-02-04 19:54-05:00'}, 'revisedTime': {'utc': '2025-02-05 01:00Z', 'local': '2025-02-04 20:00-05:00'}, 'terminal': '1', 'baggageBelt': '08', 'quality': ['Basic', 'Live']}",LA 4111,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKSM', 'iata': 'SMR', 'name': 'Santa Marta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-05 00:54Z', 'local': '2025-02-04 19:54-05:00'}, 'revisedTime': {'utc': '2025-02-05 01:00Z', 'local': '2025-02-04 20:00-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",LA 4159,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'SKSM', 'iata': 'SMR', 'name': 'Santa Marta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-05 00:54Z', 'local': '2025-02-04 19:54-05:00'}, 'revisedTime': {'utc': '2025-02-05 01:00Z', 'local': '2025-02-04 20:00-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",LA 4159,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",{'model': 'Airbus A320'},,arrival,BOG
"{'airport': {'icao': 'KJFK', 'iata': 'JFK', 'name': 'New York', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-02-05 01:14Z', 'local': '2025-02-04 20:14-05:00'}, 'revisedTime': {'utc': '2025-02-05 01:01Z', 'local': '2025-02-04 20:01-05:00'}, 'terminal': '1', 'baggageBelt': '01', 'quality': ['Basic', 'Live']}",AV 211,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}","{'reg': 'HK-5378', 'modeS': '0ACA28', 'model': 'Airbus A320'}",AVA211,arrival,BOG
