movement,number,status,codeshareStatus,isCargo,aircraft,airline,callSign,flight_type,code
"{'airport': {'icao': 'SVMI', 'iata': 'CCS', 'name': 'Caracas', 'timeZone': 'America/Caracas'}, 'scheduledTime': {'utc': '2025-03-11 17:35Z', 'local': '2025-03-11 12:35-05:00'}, 'revisedTime': {'utc': '2025-03-11 17:35Z', 'local': '2025-03-11 12:35-05:00'}, 'terminal': '1', 'quality': ['Basic', 'Live']}",AV 143,Expected,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,arrival,BOG
"{'airport': {'icao': 'SKFL', 'iata': 'FLA', 'name': 'Florencia', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 17:40Z', 'local': '2025-03-11 12:40-05:00'}, 'revisedTime': {'utc': '2025-03-11 17:40Z', 'local': '2025-03-11 12:40-05:00'}, 'terminal': '2', 'baggageBelt': 'CD1', 'quality': ['Basic', 'Live']}",9R 8646,Expected,IsOperator,False,{'model': 'ATR 72'},"{'name': 'SATENA', 'iata': '9R', 'icao': 'NSE'}",,arrival,BOG
"{'airport': {'icao': 'SKVP', 'iata': 'VUP', 'name': 'Valledupar', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 17:43Z', 'local': '2025-03-11 12:43-05:00'}, 'revisedTime': {'utc': '2025-03-11 17:43Z', 'local': '2025-03-11 12:43-05:00'}, 'terminal': '1', 'baggageBelt': '13', 'quality': ['Basic', 'Live']}",AV 9411,Expected,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 17:48Z', 'local': '2025-03-11 12:48-05:00'}, 'revisedTime': {'utc': '2025-03-11 17:48Z', 'local': '2025-03-11 12:48-05:00'}, 'terminal': '1', 'baggageBelt': '10', 'quality': ['Basic', 'Live']}",AV 9339,Expected,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,arrival,BOG
"{'airport': {'icao': 'SKMR', 'iata': 'MTR', 'name': 'Montería', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 17:50Z', 'local': '2025-03-11 12:50-05:00'}, 'revisedTime': {'utc': '2025-03-11 17:50Z', 'local': '2025-03-11 12:50-05:00'}, 'terminal': '1', 'baggageBelt': '11', 'quality': ['Basic', 'Live']}",AV 9427,Expected,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,arrival,BOG
"{'airport': {'icao': 'SKCG', 'iata': 'CTG', 'name': 'Cartagena de Indias', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 17:51Z', 'local': '2025-03-11 12:51-05:00'}, 'revisedTime': {'utc': '2025-03-11 17:51Z', 'local': '2025-03-11 12:51-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",LA 4101,Expected,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,arrival,BOG
"{'airport': {'icao': 'SKBG', 'iata': 'BGA', 'name': 'Bucaramanga', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 17:52Z', 'local': '2025-03-11 12:52-05:00'}, 'revisedTime': {'utc': '2025-03-11 17:52Z', 'local': '2025-03-11 12:52-05:00'}, 'terminal': '1', 'baggageBelt': '09', 'quality': ['Basic', 'Live']}",AV 9461,Expected,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,arrival,BOG
"{'airport': {'icao': 'SKBQ', 'iata': 'BAQ', 'name': 'Barranquilla', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 17:52Z', 'local': '2025-03-11 12:52-05:00'}, 'revisedTime': {'utc': '2025-03-11 17:52Z', 'local': '2025-03-11 12:52-05:00'}, 'terminal': '1', 'baggageBelt': '12', 'quality': ['Basic', 'Live']}",AV 8455,Expected,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,arrival,BOG
"{'airport': {'icao': 'LEMD', 'iata': 'MAD', 'name': 'Madrid', 'timeZone': 'Europe/Madrid'}, 'scheduledTime': {'utc': '2025-03-11 17:55Z', 'local': '2025-03-11 12:55-05:00'}, 'revisedTime': {'utc': '2025-03-11 17:53Z', 'local': '2025-03-11 12:53-05:00'}, 'terminal': '1', 'quality': ['Basic', 'Live']}",AV 27,Expected,IsOperator,False,"{'reg': 'N786AV', 'modeS': 'AAA6E4', 'model': 'Boeing 787-8'}","{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",AVA027,arrival,BOG
"{'airport': {'icao': 'SKPP', 'iata': 'PPN', 'name': 'Popayán', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 17:54Z', 'local': '2025-03-11 12:54-05:00'}, 'revisedTime': {'utc': '2025-03-11 17:54Z', 'local': '2025-03-11 12:54-05:00'}, 'terminal': '1', 'baggageBelt': '13', 'quality': ['Basic', 'Live']}",AV 4892,Expected,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,arrival,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 17:55Z', 'local': '2025-03-11 12:55-05:00'}, 'quality': ['Basic']}",VE 7894,Expected,Unknown,False,{'model': 'ATR 72'},"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",,arrival,BOG
"{'airport': {'icao': 'SKCC', 'iata': 'CUC', 'name': 'Cúcuta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 17:59Z', 'local': '2025-03-11 12:59-05:00'}, 'terminal': '1', 'quality': ['Basic']}",AV 9459,Expected,Unknown,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 17:59Z', 'local': '2025-03-11 12:59-05:00'}, 'revisedTime': {'utc': '2025-03-11 17:59Z', 'local': '2025-03-11 12:59-05:00'}, 'terminal': '2', 'baggageBelt': 'CD3', 'quality': ['Basic', 'Live']}",JA 5117,Expected,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'JetSMART', 'iata': 'JA', 'icao': 'JAT'}",,arrival,BOG
"{'airport': {'icao': 'SKSP', 'iata': 'ADZ', 'name': 'San Andrés', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 17:59Z', 'local': '2025-03-11 12:59-05:00'}, 'revisedTime': {'utc': '2025-03-11 17:59Z', 'local': '2025-03-11 12:59-05:00'}, 'terminal': '1', 'baggageBelt': '08', 'quality': ['Basic', 'Live']}",AV 8561,Expected,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,arrival,BOG
"{'airport': {'icao': 'LFPG', 'iata': 'CDG', 'name': 'Paris', 'timeZone': 'Europe/Paris'}, 'scheduledTime': {'utc': '2025-03-11 18:10Z', 'local': '2025-03-11 13:10-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:00Z', 'local': '2025-03-11 13:00-05:00'}, 'terminal': '1', 'quality': ['Basic', 'Live']}",AV 229,Expected,IsOperator,False,"{'reg': 'N794AV', 'modeS': 'AAC6F5', 'model': 'Boeing 787-8'}","{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",AVA229,arrival,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 18:00Z', 'local': '2025-03-11 13:00-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:00Z', 'local': '2025-03-11 13:00-05:00'}, 'terminal': '2', 'baggageBelt': 'CD2', 'quality': ['Basic', 'Live']}",VE 7892,Expected,IsOperator,False,{'model': 'ATR 72'},"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",,arrival,BOG
"{'airport': {'icao': 'KFLL', 'iata': 'FLL', 'name': 'Fort Lauderdale', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-03-11 18:04Z', 'local': '2025-03-11 13:04-05:00'}, 'terminal': '1', 'quality': ['Basic']}",NK 807,Expected,Unknown,False,{'model': 'Airbus A320 NEO'},"{'name': 'Spirit', 'iata': 'NK', 'icao': 'NKS'}",,arrival,BOG
"{'airport': {'icao': 'SKCG', 'iata': 'CTG', 'name': 'Cartagena de Indias', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 18:07Z', 'local': '2025-03-11 13:07-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:07Z', 'local': '2025-03-11 13:07-05:00'}, 'terminal': '2', 'baggageBelt': 'CD3', 'quality': ['Basic', 'Live']}",JA 5151,Expected,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'JetSMART', 'iata': 'JA', 'icao': 'JAT'}",,arrival,BOG
"{'airport': {'icao': 'KMIA', 'iata': 'MIA', 'name': 'Miami', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-03-11 18:18Z', 'local': '2025-03-11 13:18-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:18Z', 'local': '2025-03-11 13:18-05:00'}, 'terminal': '1', 'quality': ['Basic', 'Live']}",AA 1151,Expected,IsOperator,False,{'model': 'Boeing 737'},"{'name': 'American', 'iata': 'AA', 'icao': 'AAL'}",,arrival,BOG
"{'airport': {'icao': 'MSLP', 'iata': 'SAL', 'name': 'Santa Clara', 'timeZone': 'America/El_Salvador'}, 'scheduledTime': {'utc': '2025-03-11 18:20Z', 'local': '2025-03-11 13:20-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:20Z', 'local': '2025-03-11 13:20-05:00'}, 'terminal': '1', 'quality': ['Basic', 'Live']}",AV 383,Expected,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,arrival,BOG
"{'airport': {'icao': 'MPTO', 'iata': 'PTY', 'name': 'Tocumen', 'timeZone': 'America/Panama'}, 'scheduledTime': {'utc': '2025-03-11 18:20Z', 'local': '2025-03-11 13:20-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:20Z', 'local': '2025-03-11 13:20-05:00'}, 'terminal': '2', 'quality': ['Basic', 'Live']}",L7 1813,Expected,IsOperator,True,,"{'name': 'LATAM Cargo Colombia', 'iata': 'L7', 'icao': 'LAE'}",,arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 18:22Z', 'local': '2025-03-11 13:22-05:00'}, 'terminal': '1', 'quality': ['Basic']}",AV 9346,Expected,Unknown,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,arrival,BOG
"{'airport': {'icao': 'SKAS', 'iata': 'PUU', 'name': 'Puerto Asís', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 18:25Z', 'local': '2025-03-11 13:25-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:25Z', 'local': '2025-03-11 13:25-05:00'}, 'terminal': '2', 'baggageBelt': 'CD2', 'quality': ['Basic', 'Live']}",VE 8995,Expected,IsOperator,False,{'model': 'ATR 72'},"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",,arrival,BOG
"{'airport': {'icao': 'SKUI', 'iata': 'UIB', 'name': 'Quibdó', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 18:25Z', 'local': '2025-03-11 13:25-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:25Z', 'local': '2025-03-11 13:25-05:00'}, 'terminal': '1', 'baggageBelt': '10', 'quality': ['Basic', 'Live']}",AV 8477,Expected,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,arrival,BOG
"{'airport': {'icao': 'MROC', 'iata': 'SJO', 'name': 'San José', 'timeZone': 'America/Costa_Rica'}, 'scheduledTime': {'utc': '2025-03-11 18:25Z', 'local': '2025-03-11 13:25-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:25Z', 'local': '2025-03-11 13:25-05:00'}, 'terminal': '1', 'quality': ['Basic', 'Live']}",AV 697,Expected,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,arrival,BOG
"{'airport': {'icao': 'MDSD', 'iata': 'SDQ', 'name': 'Santo Domingo City', 'timeZone': 'America/Santo_Domingo'}, 'scheduledTime': {'utc': '2025-03-11 18:25Z', 'local': '2025-03-11 13:25-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:25Z', 'local': '2025-03-11 13:25-05:00'}, 'terminal': '1', 'quality': ['Basic', 'Live']}",AV 209,Expected,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,arrival,BOG
"{'airport': {'icao': 'SKCG', 'iata': 'CTG', 'name': 'Cartagena de Indias', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 18:27Z', 'local': '2025-03-11 13:27-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:27Z', 'local': '2025-03-11 13:27-05:00'}, 'terminal': '2', 'baggageBelt': 'CD3', 'quality': ['Basic', 'Live']}",JA 5159,Expected,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'JetSMART', 'iata': 'JA', 'icao': 'JAT'}",,arrival,BOG
"{'airport': {'icao': 'MDPC', 'iata': 'PUJ', 'name': 'Punta Cana', 'timeZone': 'America/Santo_Domingo'}, 'scheduledTime': {'utc': '2025-03-11 18:35Z', 'local': '2025-03-11 13:35-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:35Z', 'local': '2025-03-11 13:35-05:00'}, 'terminal': '1', 'quality': ['Basic', 'Live']}",AV 129,Expected,IsOperator,False,"{'reg': 'N939AV', 'modeS': 'AD072C', 'model': 'Airbus A320'}","{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",AVA129,arrival,BOG
"{'airport': {'icao': 'KMIA', 'iata': 'MIA', 'name': 'Miami', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-03-11 18:35Z', 'local': '2025-03-11 13:35-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:35Z', 'local': '2025-03-11 13:35-05:00'}, 'terminal': '2', 'quality': ['Basic', 'Live']}",D5 2245,Expected,IsOperator,True,,"{'name': 'DHL Aero Expreso', 'iata': 'D5', 'icao': 'DAE'}",,arrival,BOG
"{'airport': {'icao': 'SKSM', 'iata': 'SMR', 'name': 'Santa Marta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 18:36Z', 'local': '2025-03-11 13:36-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:36Z', 'local': '2025-03-11 13:36-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",P5 7283,Expected,IsOperator,False,{'model': 'Boeing 737-800'},"{'name': 'Copa  Colombia', 'iata': 'P5', 'icao': 'RPB'}",,arrival,BOG
"{'airport': {'icao': 'MPTO', 'iata': 'PTY', 'name': 'Tocumen', 'timeZone': 'America/Panama'}, 'scheduledTime': {'utc': '2025-03-11 18:40Z', 'local': '2025-03-11 13:40-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:40Z', 'local': '2025-03-11 13:40-05:00'}, 'terminal': '1', 'quality': ['Basic', 'Live']}",CM 415,Expected,IsOperator,False,{'model': 'Boeing 737-800'},"{'name': 'Copa', 'iata': 'CM', 'icao': 'CMP'}",,arrival,BOG
"{'airport': {'icao': 'SKPE', 'iata': 'PEI', 'name': 'Pereira', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 18:40Z', 'local': '2025-03-11 13:40-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:40Z', 'local': '2025-03-11 13:40-05:00'}, 'terminal': '1', 'baggageBelt': '11', 'quality': ['Basic', 'Live']}",AV 4802,Expected,IsOperator,False,{'model': 'ATR 72'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,arrival,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 18:40Z', 'local': '2025-03-11 13:40-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:40Z', 'local': '2025-03-11 13:40-05:00'}, 'terminal': '1', 'baggageBelt': '12', 'quality': ['Basic', 'Live']}",AV 9204,Expected,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,arrival,BOG
"{'airport': {'icao': 'SKBQ', 'iata': 'BAQ', 'name': 'Barranquilla', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 18:43Z', 'local': '2025-03-11 13:43-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:43Z', 'local': '2025-03-11 13:43-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",LA 4129,Expected,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,arrival,BOG
"{'airport': {'icao': 'SKSM', 'iata': 'SMR', 'name': 'Santa Marta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 18:45Z', 'local': '2025-03-11 13:45-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:45Z', 'local': '2025-03-11 13:45-05:00'}, 'terminal': '1', 'baggageBelt': '08', 'quality': ['Basic', 'Live']}",LA 4149,Expected,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,arrival,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 18:45Z', 'local': '2025-03-11 13:45-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:45Z', 'local': '2025-03-11 13:45-05:00'}, 'terminal': '1', 'baggageBelt': '09', 'quality': ['Basic', 'Live']}",LA 4066,Expected,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,arrival,BOG
"{'airport': {'icao': 'SKMD', 'iata': 'EOH', 'name': 'Medellín', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 18:45Z', 'local': '2025-03-11 13:45-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:45Z', 'local': '2025-03-11 13:45-05:00'}, 'terminal': '2', 'baggageBelt': 'CD1', 'quality': ['Basic', 'Live']}",9R 8605,Expected,IsOperator,False,{'model': 'Embraer RJ145'},"{'name': 'SATENA', 'iata': '9R', 'icao': 'NSE'}",,arrival,BOG
"{'airport': {'icao': 'SPJC', 'iata': 'LIM', 'name': 'Lima', 'timeZone': 'America/Lima'}, 'scheduledTime': {'utc': '2025-03-11 18:50Z', 'local': '2025-03-11 13:50-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:50Z', 'local': '2025-03-11 13:50-05:00'}, 'terminal': '1', 'quality': ['Basic', 'Live']}",AV 50,Expected,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,arrival,BOG
"{'airport': {'icao': 'KMIA', 'iata': 'MIA', 'name': 'Miami', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-03-11 18:51Z', 'local': '2025-03-11 13:51-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:51Z', 'local': '2025-03-11 13:51-05:00'}, 'terminal': '1', 'quality': ['Basic', 'Live']}",AV 5057,Expected,IsOperator,False,,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,arrival,BOG
"{'airport': {'icao': 'SKPE', 'iata': 'PEI', 'name': 'Pereira', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 18:54Z', 'local': '2025-03-11 13:54-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:54Z', 'local': '2025-03-11 13:54-05:00'}, 'terminal': '1', 'baggageBelt': '13', 'quality': ['Basic', 'Live']}",AV 8504,Expected,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,arrival,BOG
"{'airport': {'icao': 'SKCG', 'iata': 'CTG', 'name': 'Cartagena de Indias', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-03-11 18:54Z', 'local': '2025-03-11 13:54-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:54Z', 'local': '2025-03-11 13:54-05:00'}, 'terminal': '1', 'baggageBelt': '08', 'quality': ['Basic', 'Live']}",LA 4115,Expected,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,arrival,BOG
"{'airport': {'icao': 'MGGT', 'iata': 'GUA', 'name': 'Guatemala City', 'timeZone': 'America/Guatemala'}, 'scheduledTime': {'utc': '2025-03-11 18:54Z', 'local': '2025-03-11 13:54-05:00'}, 'revisedTime': {'utc': '2025-03-11 18:54Z', 'local': '2025-03-11 13:54-05:00'}, 'terminal': '1', 'quality': ['Basic', 'Live']}",AV 743,Expected,IsOperator,False,{'model': 'Airbus A320'},"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,arrival,BOG
